prec_smooth1960,tavg_smooth1960,dday28C_smooth1960,dday29C_smooth1960,prec_smooth1970,tavg_smooth1970,dday28C_smooth1970,dday29C_smooth1970,prec_smooth1980,tavg_smooth1980,dday28C_smooth1980,dday29C_smooth1980,prec_smooth1990,tavg_smooth1990,dday28C_smooth1990,dday29C_smooth1990,prec_smooth2000,tavg_smooth2000,dday28C_smooth2000,dday29C_smooth2000,Cluster
70.528381,23.755236,173.16591,124.50301,56.432621,23.486448,171.80775,125.74663,64.285973,23.627132,190.03429,142.37563,66.462814,23.114393,139.82854,98.341072,53.204037,24.262127,209.07396,157.88718,1
66.700592,22.966364,152.03223,109.14896,57.181782,23.035757,156.60013,113.85308,58.203793,23.107733,183.24895,139.39603,64.819824,22.757858,148.25826,107.95036,50.308796,23.636717,196.26921,149.58244,1
66.74659,23.412767,145.69861,101.50858,59.225868,23.368898,148.34215,104.98779,69.43486,23.638088,166.0809,121.1385,65.912834,23.273308,136.99564,95.244705,49.854305,24.388083,186.80128,135.92654,1
72.595016,23.027098,144.31732,101.65124,66.800056,22.994394,152.16156,109.98006,70.163071,23.111282,181.6629,137.40741,71.925346,22.492294,123.58903,86.509766,55.746292,23.493195,192.58553,146.91249,1
62.701103,22.933558,139.06201,97.000999,60.397541,23.302465,152.71642,109.48043,66.110634,23.29364,167.53331,123.82036,59.344021,22.985186,134.23129,94.534653,52.028244,23.718359,160.51019,115.57719,1
73.253365,22.378742,114.98237,78.658676,67.852615,22.328726,120.17532,84.321465,74.464233,22.219242,135.36633,99.18927,82.627228,21.697611,95.504539,64.862671,64.938232,22.749596,155.30844,115.785,1
68.86882,22.619852,139.44554,99.267212,58.175468,22.808853,153.93777,112.06087,54.552052,22.861444,179.70465,136.86484,63.28067,22.297716,136.33661,98.652931,51.080444,23.339365,192.09843,146.71173,1
65.232651,23.228491,144.00639,101.00362,56.399483,23.549391,156.29063,111.99396,68.611588,23.583538,171.80887,127.42741,60.896923,23.3909,141.63112,99.587585,44.005177,24.304478,186.72726,137.43065,1
64.211235,23.21571,143.54166,100.80706,56.34705,23.297848,151.0858,108.17646,70.556282,23.694532,179.651,134.38603,61.359425,23.315895,140.69914,99.260918,44.170658,24.206753,184.86269,136.37625,1
57.084595,22.191334,124.81923,86.500603,60.86488,22.396755,130.87325,92.907692,53.610252,22.557732,154.64272,114.75811,54.738731,22.187006,116.75494,82.140297,52.868568,22.661882,134.96031,96.738068,1
63.128181,23.081158,132.13365,90.785736,58.76664,23.272814,141.04535,98.933594,73.4655,23.419458,155.82605,113.13847,61.329422,23.143238,132.91672,92.334152,50.769279,24.049128,167.4776,120.4001,1
69.204727,22.978367,141.5705,99.825104,62.867237,23.12705,153.17558,110.23826,71.296051,23.447142,186.98235,141.45204,68.780167,23.272423,153.30646,110.34932,50.720806,23.928247,189.58859,142.30045,1
66.976341,22.876196,166.30321,122.18987,61.605572,23.084185,177.52841,132.70596,63.2672,23.123833,197.23123,151.63834,71.055008,22.48868,142.28978,103.2225,59.891109,23.418808,196.31735,150.28464,1
64.332336,21.482088,85.465263,56.169334,58.759762,21.705221,98.151665,66.940712,59.448639,21.877947,122.44746,88.893021,62.731018,21.257187,87.701836,59.812683,52.998791,22.152409,129.22577,93.291794,0
66.740822,23.104321,170.16878,125.37727,57.488079,23.317177,183.39873,137.55461,58.999088,23.286821,195.21652,149.63269,67.956284,22.90983,161.55095,119.75098,57.127155,23.838179,213.84503,165.26201,1
67.407791,23.741415,177.63852,129.00725,61.522854,23.81415,184.04823,136.5237,64.405922,23.856417,220.18471,169.80269,73.804985,23.307178,160.88254,116.90251,55.347691,24.170244,224.6946,173.45622,1
60.887283,21.710262,127.26356,90.13121,59.898197,21.86021,125.80591,89.640213,55.349831,22.108061,150.49945,112.62562,59.777332,21.744366,119.94724,85.868973,50.990643,22.672167,161.94833,120.7108,1
66.498352,21.661016,100.35771,67.871368,62.83205,21.822678,104.56555,71.750999,60.787251,21.968807,128.08015,93.538208,66.390869,21.584225,98.660896,68.189796,53.490433,22.522539,143.85405,105.1503,1
71.073959,23.891579,175.9283,126.75964,61.083878,23.716387,167.00853,120.60684,62.848152,23.982153,195.01817,145.25177,71.082146,23.641298,163.86469,117.70245,52.141693,24.513777,216.34647,163.65002,1
71.041595,22.17704,121.10046,84.681854,61.819744,22.254547,126.98621,90.17804,64.92485,22.468489,155.0137,116.20831,65.727264,22.038225,120.91977,86.338341,53.233562,22.953266,168.51912,126.60981,1
77.477554,21.149242,73.810509,46.554207,60.718597,21.680357,98.630333,67.365059,61.287575,21.649044,110.84961,79.497452,65.313683,21.257669,91.571236,63.098618,62.734222,22.17905,124.24444,89.226929,0
66.285583,22.899996,143.81625,101.90686,59.772251,23.051737,148.90131,106.96357,69.457069,23.300631,173.85931,130.33566,61.806026,23.069883,141.56493,100.88342,48.027309,23.885952,183.7822,136.68365,1
64.935562,23.037138,142.83517,100.36867,59.134804,23.222223,148.99948,106.40417,69.922241,23.383341,166.86768,123.54879,60.591946,23.17873,137.54973,96.802475,47.740494,24.008652,173.9332,126.89925,1
67.315567,22.897034,153.33002,110.59927,59.537102,22.96978,157.08914,114.54813,54.43082,22.990299,182.4986,139.20418,64.056091,22.604067,144.03462,104.84626,51.608681,23.703848,202.49693,155.18289,1
5.2923312,19.487503,94.553108,70.103577,3.2933981,19.155001,91.55629,67.314903,5.2342691,19.149727,81.211105,59.301052,3.995399,19.55003,77.361328,54.963505,5.4347677,19.429939,94.762894,71.122482,0
9.0866613,14.469572,28.40962,17.722805,8.0769529,14.056819,28.697428,17.820131,8.6358442,13.898628,23.241419,14.101535,8.1587448,14.631623,26.648987,16.254246,7.4323354,14.466222,27.898987,17.131929,0
10.629099,20.721611,188.40485,150.61018,8.176733,20.232452,174.68021,137.51031,14.018477,20.268116,151.90683,117.81874,10.109341,20.702438,154.06842,118.44357,13.163928,20.591867,163.1785,126.9254,1
8.0454187,21.950792,228.96703,184.85635,5.6169248,21.765694,223.72946,179.47652,9.9842834,21.1015,168.56026,131.18929,8.7683363,21.945871,208.01007,164.6758,9.5579338,21.507772,198.71059,156.91161,1
9.8641996,20.881651,200.83089,161.43536,6.9974856,20.323528,185.25415,146.67932,12.40554,20.465864,167.17374,130.77094,9.0393114,20.670532,163.02013,126.11626,11.627268,20.785635,180.12022,141.75412,1
4.9876161,21.891832,229.47075,185.16156,3.314414,21.640614,224.00665,179.83539,6.0728354,21.36459,190.42575,150.12042,5.4936757,22.067917,214.18333,169.79109,6.5417771,21.65629,198.549,156.30624,1
4.9127231,20.603819,113.33783,84.032372,2.9675047,20.368795,112.85598,82.551422,4.8270426,20.312265,99.356567,72.127693,3.8698101,20.694244,106.94593,77.1362,4.9124327,20.640913,119.9719,89.55896,0
32.738438,13.385273,0.19878191,0.10104736,34.456123,13.057225,0.11373042,0.046604875,40.583958,13.543819,0.097648554,0.047464337,35.073586,14.0904,0.03076577,0.011319133,25.947672,13.51965,0.050924782,0.020534694,0
13.237893,19.781435,159.21582,125.12564,10.57855,19.35413,142.69193,110.0068,17.620232,19.295511,116.67368,87.975006,12.939423,20.231794,130.54231,98.383408,16.49959,19.90147,129.33359,97.379852,0
2.9614041,22.990381,303.66278,251.06732,2.2265065,22.489784,271.17633,221.15732,3.5175183,22.262051,236.52721,189.70738,2.8121147,23.036964,251.2818,200.93501,3.7589729,22.829769,260.85968,210.2446,1
6.7931333,21.636065,217.82147,175.04019,4.6517935,21.404459,211.0589,168.50098,8.4011297,20.925724,165.02948,128.54579,7.7470031,21.661297,195.11299,153.4259,8.7448101,21.181787,180.07803,140.85143,1
17.9193,13.714327,3.5672891,2.6499383,14.80245,13.321639,3.2266567,2.3179915,20.222208,13.760022,2.6806939,1.9246495,17.254063,14.169889,3.3448119,2.4776363,13.176024,13.94148,3.1182797,2.2153499,0
1.0110199,28.730946,702.36963,608.46216,2.0925798,28.268238,664.0625,572.74359,1.8900779,28.630661,687.77502,595.5592,2.1254044,28.718349,660.67334,567.16498,1.2328657,28.910561,710.00757,614.94458,1
2.7262745,19.653545,171.21185,134.20975,2.6965258,19.262287,165.72191,129.98654,4.1442242,18.995089,151.88184,118.37205,2.9836674,19.600025,157.75125,121.84959,3.1297805,19.401869,184.15965,145.50093,1
2.6789222,23.854643,303.44833,248.54596,2.4907646,23.500767,296.87262,242.66524,3.7108455,23.481264,279.99649,226.78822,2.013881,23.695585,276.7789,222.60403,3.748076,23.503292,292.0365,237.07918,1
2.6037726,23.483427,313.20389,258.8829,2.1123314,22.93737,295.3624,242.30859,3.4760108,22.72567,258.25549,208.51152,2.4179542,23.408596,264.85141,212.09091,3.633853,23.477757,299.41168,244.20172,1
10.053812,19.858637,175.26617,140.54349,6.2959042,19.299786,157.66527,124.25792,11.313174,19.182005,135.55978,105.91708,9.0682821,19.583391,127.72291,97.399315,10.832199,19.171936,121.95258,92.696632,0
9.8606043,14.589714,47.410645,32.617695,11.88338,14.369104,50.934879,35.314491,10.797026,13.99046,35.525665,24.120314,10.425318,14.899942,42.176006,28.769302,10.933396,14.877468,46.574139,31.635658,0
3.0492098,22.365971,230.0869,183.91327,1.888646,21.519005,200.6059,158.66786,3.1130755,21.346497,195.64557,154.9287,2.1059508,22.120504,194.15648,151.70401,4.5037346,22.400826,247.82788,199.21329,1
4.4952641,22.392817,275.40897,226.06845,3.2219586,21.879423,238.70241,192.28886,4.7127757,21.713127,210.71159,167.18394,4.0504036,22.386456,220.81174,174.56131,5.2608652,22.102386,223.19336,177.11768,1
9.3204231,16.115328,13.050098,8.3692303,4.8834748,15.822728,14.414124,9.3677111,8.7427845,16.260086,13.051811,8.020709,8.1944075,16.670715,10.771277,6.4385939,8.8970861,16.310915,14.166113,8.9887886,0
5.7007365,22.094723,249.99858,203.10931,4.0020742,21.672256,219.87054,175.33327,6.2937236,21.450157,194.11983,152.64996,4.7061377,22.074427,199.41403,155.74545,6.4253244,21.777853,202.93301,159.22787,1
13.993561,16.260447,47.779285,34.077663,10.612176,15.798873,41.465637,28.885437,15.976336,15.899482,34.235378,23.590677,13.826411,16.252863,31.188557,20.99081,12.381021,15.872249,30.121286,20.288488,0
4.2352343,21.88521,234.13394,188.92195,2.8444288,21.446239,207.22885,163.97504,4.6731205,21.492796,190.33276,149.20378,4.1074891,22.110283,203.98102,159.99944,4.9533973,21.926224,206.80194,162.70596,1
10.232283,14.631335,49.0667,34.234528,12.783331,14.109229,44.86932,30.66861,11.221396,13.686218,32.28389,21.534687,11.381589,14.622645,42.05291,28.782948,11.419091,14.410446,44.190708,30.128069,0
7.7890215,14.454648,42.976463,29.544905,6.965126,13.731929,37.551147,25.687599,7.7842264,13.746883,32.599178,22.262524,7.8512039,14.385318,33.779381,22.751587,6.8318448,14.194628,36.992039,25.246313,0
5.2186933,17.797476,67.760323,51.33646,2.7046912,17.349472,62.756844,47.252167,5.2840071,17.391064,52.879917,38.917053,3.0020661,17.961468,54.591621,40.093414,4.619813,17.562262,56.531742,42.348804,0
8.3737888,18.463659,74.149994,55.039608,4.2614188,18.163183,69.157944,50.349895,8.464159,18.398088,64.993286,47.322796,6.8075705,18.741648,56.948406,39.511307,7.9117975,18.669382,66.802132,48.475956,0
12.106076,20.816305,190.77116,152.27089,9.1826906,20.06307,162.17239,126.45657,15.884923,19.576464,127.90029,97.688065,13.571784,20.182671,129.16063,97.654671,14.505352,19.875788,130.52246,98.338394,1
4.2920728,19.814415,43.95956,28.240713,1.9334989,19.585342,48.436989,32.795685,3.383348,20.199152,60.085693,41.97543,2.8582416,20.337786,47.234215,31.848225,4.6389265,20.039328,46.610153,31.016165,0
7.6440735,21.693493,221.04008,178.44249,5.8083048,21.410456,212.80423,170.15633,9.0688534,21.008144,168.02281,130.65422,8.2349539,21.972353,202.63049,160.06668,8.9565639,21.614456,193.73883,152.23622,1
10.874754,13.931448,39.259804,25.967531,11.219814,13.763786,40.827137,27.078745,12.90626,13.673622,30.83494,19.975697,12.128214,14.34786,34.227085,22.555166,10.143759,14.504645,37.35709,24.254898,0
3.2726142,25.738125,510.0954,435.48987,2.923126,25.246555,480.27863,409.31857,4.0667973,25.466719,483.02054,412.14075,3.4006588,25.755077,475.51556,403.13348,3.8884497,25.755415,515.26685,441.11301,1
6.0223699,20.719208,138.78659,105.98975,4.0322704,20.544682,138.38313,104.46372,6.7812519,20.29771,114.00065,84.402878,5.7555213,20.899328,136.43379,102.42104,6.5929475,20.759451,134.25465,101.40113,0
6.0881333,18.578499,88.259232,66.92923,3.0016191,18.168739,79.815247,59.698666,6.0091786,18.034103,63.70945,46.513195,3.3505683,18.65036,67.47287,48.874439,4.2463698,18.381687,71.09478,52.928902,0
3.8049061,23.515644,323.77829,268.14337,2.978425,23.089529,307.25879,254.53793,3.7965438,23.24197,306.38641,253.33919,3.1470845,23.628254,305.66803,251.31944,3.8340373,23.788445,343.65082,286.09393,1
4.8560443,20.135113,102.57207,73.704292,4.5032296,19.77833,94.316261,68.521942,5.171833,20.502037,118.788,88.935509,5.5724201,20.351183,94.117287,67.530693,6.294889,19.872528,87.581749,62.36692,0
5.6793389,20.967659,149.88493,115.47379,3.4198442,20.699724,147.71945,112.49131,5.7266016,20.71097,133.63721,100.82469,4.6686683,20.969751,136.69632,102.3614,5.4436159,20.885384,148.31348,113.49675,1
5.2556419,18.696835,114.59246,89.964722,3.2365222,18.18037,106.44083,82.919617,5.4517431,18.422634,98.886147,75.967316,3.5231762,18.836962,99.310669,75.935921,5.8647313,18.439039,101.95961,78.681412,0
10.210721,14.60943,2.3060136,1.3407555,6.7632823,13.954832,2.4915392,1.5904573,9.4525166,14.394473,1.6934683,1.1537608,7.7386279,14.765179,1.1588122,0.64769208,10.249496,14.325399,1.2835051,0.74429286,0
5.0446048,17.185471,42.350151,31.608353,2.7276435,16.735693,35.324482,25.720161,4.6131868,17.172014,40.764271,30.042429,2.9640484,17.729536,36.594448,26.201897,6.0262237,17.281248,38.312012,27.85939,0
7.7299972,18.80588,64.677071,45.793427,3.8861492,18.411959,57.011284,39.592392,7.4748425,18.634514,53.630268,36.912777,4.4121146,19.116949,48.42067,31.8386,5.8545723,18.945673,57.375454,40.645382,0
8.6269541,15.897729,7.6964216,5.024189,4.2490253,15.58239,7.8118439,5.4385381,8.7483912,16.255703,7.9733768,5.1720676,4.5144706,16.208614,4.3311863,2.6302822,6.4293127,15.92241,4.6912394,2.8578324,0
13.65689,19.308981,182.33418,147.22003,12.479064,18.950132,169.1035,135.03822,16.567398,18.497864,143.05276,113.34874,14.198686,19.312363,169.54517,135.49046,14.8805,19.155022,168.68742,133.91696,1
11.20629,13.125147,25.862555,15.87049,11.944177,12.952885,26.20537,16.167725,12.729989,12.789347,19.94169,11.964369,12.464132,13.446231,22.347189,13.780992,10.645622,13.511127,23.985117,14.710354,0
10.348692,14.958794,63.132217,46.101982,9.7192459,14.714618,59.646236,43.284908,11.746243,14.403441,45.794079,32.809486,12.707273,15.21979,59.703629,43.411003,10.626367,15.118458,59.525356,42.612087,0
5.7097492,20.618706,142.57126,109.61312,3.3154085,20.433771,140.67114,106.86927,6.3748951,20.334885,121.05559,90.547691,5.2402391,20.945982,144.48636,109.39148,6.1099772,20.874496,142.7178,108.56645,0
9.214859,17.116652,44.497765,31.943811,4.8642526,16.834768,47.423672,34.019321,8.770853,17.297544,46.832455,33.157742,7.8736167,17.552395,36.455517,24.624634,8.8078394,17.33363,42.15382,30.024857,0
4.8550572,21.642736,207.85011,165.96628,2.9718199,21.173365,186.41086,145.83411,5.5065861,21.337368,172.30315,133.53664,4.1963425,21.729219,175.35419,135.09328,5.1386557,21.603033,182.88686,142.24985,1
5.810503,21.979446,227.78513,183.72192,4.020052,21.803045,224.92293,180.40968,7.1633282,21.415529,179.13416,139.72899,6.0356345,22.369078,219.90102,174.67111,6.8950291,22.03772,208.35678,164.49715,1
8.7121868,22.660246,270.80087,222.55775,6.5383835,22.325615,254.86803,207.62498,11.64606,21.807508,207.48734,165.92996,10.353115,22.526148,242.28308,195.33025,10.986034,22.074831,226.74406,181.88646,1
3.5074253,23.325792,301.74622,248.19141,3.1205459,22.769396,277.40601,225.90932,5.0710344,22.715994,253.67671,204.28987,2.6046019,23.205009,249.84032,198.59763,4.951396,23.220482,278.93723,225.44131,1
10.834285,20.644354,205.51552,165.90175,7.486218,19.903971,185.6701,147.66281,13.140137,20.127203,166.38106,130.19505,9.3598995,20.266697,162.60327,126.25764,12.454349,20.394594,174.80202,137.43147,1
4.2090473,18.470581,32.524952,22.179173,1.8961889,18.305769,32.092709,21.943499,3.4293118,18.476171,37.094727,26.636391,2.3785551,18.60775,27.23015,18.909084,5.9126039,18.089735,23.402437,16.006475,0
5.3218966,21.349321,197.58385,157.4624,3.4417338,21.21019,194.55626,153.88974,6.893393,21.035318,167.66382,130.36833,5.3125563,21.776455,194.04605,152.30135,6.0975971,21.517347,179.92456,140.07101,1
7.5709691,22.203899,240.77588,195.39876,5.2409811,21.944708,235.84607,190.22667,9.307559,21.38702,176.86128,137.77467,8.0571289,22.412292,223.22047,177.75119,8.9585638,22.098978,219.63625,174.71135,1
25.600353,17.144758,74.760681,52.529194,26.962147,16.845549,65.598618,45.451309,27.506277,17.397243,78.432907,56.059635,27.667908,17.591793,71.464836,49.992245,27.560539,17.877575,101.66485,74.692024,0
10.794872,13.216765,4.8521676,1.6323122,15.034317,12.710722,4.3918743,1.7008979,12.651991,13.052076,7.4039741,3.0271666,13.007787,13.250648,5.4504266,2.6207657,12.893933,13.579704,8.0365248,3.4306719,0
26.663942,16.851604,68.511032,47.72467,28.937998,16.518877,58.56477,39.821903,29.330883,17.072805,69.843239,49.228416,29.66226,17.255117,63.280754,43.685127,29.667404,17.48173,88.674828,63.786747,0
16.106104,14.32288,26.03792,15.408985,22.471498,13.718621,20.073883,12.183738,19.098059,13.8091,23.731937,14.380857,23.189163,13.940311,13.888206,7.9633508,20.61375,14.96466,28.913568,17.762913,0
32.100571,19.846336,131.30959,98.527603,32.510612,19.741789,122.5162,90.732323,29.584215,20.001114,144.1308,110.4827,35.064304,19.638826,109.96603,80.21772,28.60507,20.235319,149.71103,113.76801,0
25.648767,19.886862,153.3941,118.18554,26.94261,19.782909,143.72209,109.51743,26.154161,20.189972,166.16064,130.03542,27.76437,19.859241,141.62619,107.65719,26.237623,20.431551,172.71199,133.91331,1
25.19515,16.459675,48.249115,31.45686,25.765915,16.413284,43.278996,27.853045,27.982458,16.952057,59.189148,40.487255,25.227737,16.88056,49.8032,33.25045,25.11842,17.182692,81.039352,57.687717,0
14.040422,13.443781,5.3584442,1.9150257,18.408451,12.926896,3.966186,1.5672379,17.218052,13.197114,7.5730791,3.360796,18.953901,13.242533,4.9129062,2.5234416,17.314545,13.641715,9.4763155,4.6482854,0
34.624569,18.117258,98.820396,72.552605,31.474829,17.984301,87.677185,63.650864,33.144562,18.237732,100.02747,74.50589,35.403725,18.142187,79.618408,57.233135,28.899103,18.722208,120.58189,90.753418,0
11.309542,13.191037,3.9768534,1.282581,14.869532,12.746066,3.6392977,1.335753,13.828637,13.079047,5.7965565,2.2178667,13.833317,13.280941,4.6631241,2.2566388,14.303819,13.726227,7.6618061,3.3241053,0
12.940804,12.978088,4.3884482,1.4868999,18.309441,12.613967,3.9262075,1.564003,16.604824,13.048626,6.9443078,2.8486869,16.988098,13.250669,5.5292244,2.7391229,17.595877,13.680414,7.5048079,3.2478654,0
