prec_smooth1980,tavg_smooth1980,dday28C_smooth1980,dday29C_smooth1980,prec_smooth1990,tavg_smooth1990,dday28C_smooth1990,dday29C_smooth1990,prec_smooth2000,tavg_smooth2000,dday28C_smooth2000,dday29C_smooth2000,Cluster
29.330883,17.072805,69.843239,49.228416,29.66226,17.255117,63.280754,43.685127,29.667404,17.48173,88.674828,63.786747,1
19.098059,13.8091,23.731937,14.380857,23.189163,13.940311,13.888206,7.9633508,20.61375,14.96466,28.913568,17.762913,1
29.584215,20.001114,144.1308,110.4827,35.064304,19.638826,109.96603,80.21772,28.60507,20.235319,149.71103,113.76801,1
26.154161,20.189972,166.16064,130.03542,27.76437,19.859241,141.62619,107.65719,26.237623,20.431551,172.71199,133.91331,0
27.982458,16.952057,59.189148,40.487255,25.227737,16.88056,49.8032,33.25045,25.11842,17.182692,81.039352,57.687717,1
17.218052,13.197114,7.5730791,3.360796,18.953901,13.242533,4.9129062,2.5234416,17.314545,13.641715,9.4763155,4.6482854,1
33.144562,18.237732,100.02747,74.50589,35.403725,18.142187,79.618408,57.233135,28.899103,18.722208,120.58189,90.753418,1
13.828637,13.079047,5.7965565,2.2178667,13.833317,13.280941,4.6631241,2.2566388,14.303819,13.726227,7.6618061,3.3241053,1
16.604824,13.048626,6.9443078,2.8486869,16.988098,13.250669,5.5292244,2.7391229,17.595877,13.680414,7.5048079,3.2478654,1
21.97864,19.406406,152.54596,118.7578,23.016628,19.209867,129.67734,97.648056,21.950693,19.864273,170.59248,132.40579,1
26.486996,12.726257,6.6140051,3.2090116,27.707563,12.617512,4.1085253,2.1346765,23.777203,13.130239,6.4733706,3.1378353,1
13.721926,17.572985,85.472359,61.879242,13.638119,17.755587,69.681931,48.253395,15.436179,17.795652,80.847794,57.673145,1
26.298704,17.178782,63.080185,43.257896,26.925919,17.450092,60.151222,40.853462,27.772785,17.589813,81.521721,57.556168,1
14.971099,15.352022,30.750332,18.653458,17.441044,15.55716,25.283928,14.953679,15.207658,16.16601,37.91869,23.8773,1
31.18606,14.866426,23.886669,14.095835,31.075106,15.127907,21.524246,13.033283,32.391151,15.385666,30.614866,18.549559,1
16.790003,13.697954,12.872005,6.6458611,16.146727,13.692591,6.4446144,3.2338533,17.106255,14.154222,12.382,6.4191628,1
30.423233,15.798737,40.884491,26.739861,30.814062,15.872451,32.768459,21.059113,29.957327,16.200598,47.077858,30.605486,1
31.425461,16.319229,48.197514,32.845577,29.79694,16.356901,41.247162,27.501541,29.690657,16.644964,53.564037,35.866905,1
24.015882,16.340313,49.178005,34.136818,24.071892,16.436468,39.693359,26.600716,21.78064,16.9156,56.241169,38.776806,1
17.090609,15.331574,35.330673,22.135023,16.066729,15.617172,27.963772,17.012739,17.592218,15.84221,37.268364,23.887062,1
19.055758,10.567962,1.661306,0.6054908,19.187799,10.597796,1.0170839,0.39261016,19.553455,11.193235,2.6142473,1.0447699,1
16.993366,10.557997,1.9564736,0.65278071,19.58691,10.862594,1.5462655,0.67558354,18.943275,11.385707,2.9727032,1.2132117,1
27.848911,15.546575,36.50573,24.04113,27.226704,15.699958,24.503075,15.200157,24.333813,16.299398,34.70628,21.67621,1
21.103174,9.4810848,0.61494249,0.23396231,22.124542,9.7611046,0.80819881,0.35655004,22.430893,10.34939,1.7185031,0.67117286,1
27.611622,15.968122,35.502831,22.136787,27.258823,16.292303,32.067467,20.145079,28.775806,16.689962,51.809799,34.107906,1
29.865011,18.940042,122.45659,93.073204,32.059105,18.674026,95.736633,69.83812,27.11075,19.256008,136.7348,104.01134,1
35.984455,18.053131,89.802254,65.755936,36.783611,17.893795,69.718071,49.328899,29.451368,18.351105,103.5925,76.202263,1
16.061157,8.4325924,0.013834605,0.0,17.705225,8.6490116,0.013299106,0.000197219,19.750359,9.0301914,0.0,0.0,1
18.623089,14.855725,31.090973,19.022499,22.50054,14.949533,18.604204,10.743203,19.763397,15.944805,37.386848,23.317106,1
29.934544,15.917144,39.318832,25.45393,26.498451,16.065977,35.22736,22.844505,24.792948,16.496597,58.828579,40.143021,1
32.944641,17.823303,71.746628,50.438766,24.886265,17.723249,60.264004,40.64262,22.705009,18.379446,85.362961,59.542011,1
30.787142,16.869438,64.29438,45.152935,32.001472,16.764544,47.243084,31.792315,27.853142,17.221886,69.470642,47.895432,1
35.111794,17.233603,78.808495,57.140789,34.072063,17.573233,73.621269,53.337494,29.722345,18.055321,108.31528,81.244499,1
12.966125,17.566841,86.414452,63.522305,12.563894,17.799639,79.434036,57.408802,14.116809,18.041574,102.75848,77.103638,1
19.439644,14.17182,20.975882,11.781275,19.568411,14.337125,11.579098,6.0584359,18.198467,14.652104,21.147732,12.029089,1
16.308197,15.843529,38.529911,24.481586,18.893185,15.98184,31.105743,19.185055,16.460459,16.745949,47.243496,30.593956,1
12.739062,16.973742,65.891747,45.903542,13.19746,17.080948,50.585575,33.489883,14.799827,17.240391,63.285789,43.816582,1
28.990839,17.732737,93.31234,68.639267,29.328157,17.928186,84.406815,60.934383,25.679264,18.476538,128.49901,98.026566,1
21.05652,19.763464,156.7921,121.95919,22.811859,19.571321,133.55988,100.52695,21.649654,20.314936,180.37114,140.42049,0
21.837803,12.152968,5.2286844,2.0787108,22.894958,12.272457,3.0986879,1.4479992,23.789387,13.026031,6.3144784,2.832761,1
22.987978,8.9008179,0.026598254,9.95e-05,24.423685,8.9957638,0.07627283,0.011331667,26.147627,9.5617971,0.025305903,0.000620914,1
36.206463,17.993196,92.629707,68.11557,33.224186,17.927034,64.637627,45.497791,31.258318,18.558371,108.11478,80.755829,1
21.044802,11.717444,3.2614844,1.2341175,20.67263,11.745399,1.6702578,0.7161243,23.039927,12.204415,2.9873681,1.0994886,1
29.557381,20.053387,158.82292,123.47307,33.190708,19.676155,129.60515,97.289902,28.271738,20.132244,161.1073,124.27098,0
24.974432,18.598522,113.3657,85.992249,25.202007,18.498344,98.649712,72.536217,22.498751,18.939657,127.55661,96.214584,1
21.594915,13.388813,18.437119,10.062799,21.043156,13.56543,11.932608,6.2801776,20.463219,13.758444,18.351662,10.376655,1
13.7011,12.776819,4.1198988,1.4520192,14.221722,12.939468,2.9792154,1.3217086,13.60765,13.244142,4.8775282,1.8630821,1
23.40659,12.460156,13.63438,7.4665594,24.94138,12.648291,7.184227,3.672199,22.621542,13.142468,14.269219,7.8653498,1
14.196203,12.675655,3.9227271,1.3865941,15.50075,12.907749,2.6753948,1.1773927,13.965778,13.436137,5.5543971,2.2243345,1
19.642151,14.041964,19.458199,11.124127,20.664194,14.531704,11.921575,6.6208282,23.823183,15.000899,20.00021,11.804024,1
36.054108,18.077133,96.691536,71.634773,33.980244,18.173058,77.21064,55.583797,33.025677,18.573618,114.45176,86.105286,1
28.686001,10.082254,0.22835016,0.02659693,28.48,10.314435,0.38365489,0.080171444,27.691999,10.886132,0.52432597,0.084991701,1
34.092743,17.353966,76.12281,54.677887,34.130493,17.41538,61.899693,43.399078,28.645517,17.96265,98.670296,72.559944,1
27.138334,17.132202,71.192932,50.258606,25.807482,17.230146,62.589447,43.194534,24.275759,17.658211,98.376678,72.182304,1
37.290146,18.1201,92.619896,68.223145,36.268829,18.159369,75.574776,53.875572,29.92947,18.727009,114.73248,85.805672,1
61.195873,17.177521,19.401192,10.906158,71.623047,17.334234,24.40274,14.687477,65.334702,17.661774,27.91041,17.196783,1
55.365768,17.244904,24.544535,14.609792,69.593849,17.346376,29.168829,18.151754,59.636013,17.771173,33.610218,21.307076,1
56.839016,16.033438,10.589406,5.320282,69.648735,16.226784,14.283214,7.9910278,65.311592,16.637436,19.111906,11.087334,1
63.50531,17.152206,16.342228,8.7902784,74.353905,17.457781,21.113771,12.344628,64.310234,17.961277,26.841372,16.455919,1
62.830364,17.329733,18.437929,10.076068,74.240562,17.553261,23.061497,13.603253,64.558952,17.966665,28.160173,17.205189,1
59.679073,16.631046,13.492493,7.0748043,68.609612,16.727541,15.605422,8.7769766,62.694374,17.3419,19.981363,11.763894,1
58.575069,16.372868,15.024567,8.1200199,68.437317,16.47567,17.198074,10.12126,59.426422,17.02206,21.505198,12.824003,1
60.058846,16.256916,14.760332,8.0952568,67.067276,16.323616,16.170713,9.4792948,59.875648,16.94458,19.603481,11.560089,1
59.185104,19.692278,44.834538,26.914635,65.65522,19.901562,65.422104,43.738293,59.38271,20.31035,64.86721,42.746838,1
57.180153,19.77375,48.993004,29.905949,64.00882,19.925772,65.695984,43.728542,55.750381,20.281462,69.869865,46.605827,1
59.235096,19.840492,44.707726,26.76804,66.728477,20.078527,62.725166,40.765526,59.388443,20.458141,65.43531,42.689564,1
89.081413,25.325125,202.57051,142.60464,79.593018,25.138149,190.77133,132.47046,81.966133,25.592182,213.4735,151.35278,0
76.80751,24.718269,185.85834,131.57706,84.269966,24.665733,173.18405,119.83047,75.149918,25.087873,194.24391,137.32874,0
89.04879,24.639389,185.18619,131.65688,95.043999,24.270226,163.71918,113.17565,85.859764,24.600677,184.01654,129.57912,0
82.473938,25.067511,186.25012,129.67206,80.611168,24.939194,175.98267,120.5489,77.165009,25.344721,195.05711,136.32813,0
86.795952,25.891668,186.00961,124.99435,82.056602,26.025291,192.8078,130.57063,85.240883,25.959646,176.48996,116.65856,0
98.893738,26.490108,211.08525,144.22655,93.668724,26.456923,224.84804,156.40453,98.054718,26.678921,216.69792,147.53561,0
82.903648,24.785261,188.94029,134.64171,86.466026,24.59964,179.34297,125.90812,82.364517,24.828238,194.22209,138.08464,0
97.860954,26.387569,240.91112,171.49739,89.470573,26.340923,238.23317,168.9832,95.10656,26.353424,229.30476,161.06224,0
93.866783,25.594469,205.90031,143.35309,88.546196,25.554363,207.23706,145.49483,91.670052,25.717804,206.0574,143.60651,0
82.188705,25.121061,179.7558,124.67475,83.092781,25.125496,177.25708,121.98887,75.283295,25.459587,193.22055,135.39546,0
98.17717,26.48859,239.56245,169.26726,92.569984,26.427776,249.09496,177.95416,96.539093,26.48609,232.21855,162.29585,0
86.052246,25.146599,201.57562,143.11858,80.438492,24.964447,186.09219,129.73314,78.380653,25.556795,217.36984,155.45145,0
97.064491,26.046888,224.80162,158.7771,87.327438,25.847746,205.82256,142.17409,93.134613,26.033108,215.56624,150.55304,0
97.667885,25.155579,197.927,139.44513,89.057663,24.953657,182.17513,125.66555,89.169785,25.478569,207.81419,146.52094,0
78.820885,25.110176,183.9059,128.97954,83.631363,25.106606,174.56479,120.08596,74.083313,25.53182,194.1031,136.1281,0
90.035698,24.713846,164.82043,114.48848,92.355957,24.209812,137.04977,91.243187,80.028358,24.973349,182.96895,128.13078,0
82.348152,25.66921,189.27567,129.93417,75.144676,25.721312,188.73346,128.99455,80.736122,25.9219,193.62421,132.98309,0
75.805618,24.783978,181.31223,128.06871,76.596687,24.66489,173.00264,120.49236,74.364006,24.916826,187.25143,131.80002,0
95.01075,25.263197,203.48451,143.76486,85.206726,25.066679,188.02808,130.22089,86.694572,25.569014,213.34952,151.0992,0
90.993973,26.179621,223.21802,156.99509,85.166817,26.276613,235.54282,167.19493,89.13266,26.240911,223.67876,156.98262,0
95.316315,25.047508,194.87131,138.60799,97.376137,24.814463,172.6507,118.74542,96.86129,25.206779,194.21173,136.16541,0
74.476929,24.941301,198.17473,141.6571,74.202103,24.775017,184.24492,129.43864,71.48407,25.268734,213.20743,153.16135,0
96.168053,25.931078,216.16809,151.2825,89.760902,25.866161,205.27573,141.70656,87.654251,25.892675,204.11766,141.29425,0
93.80201,26.2568,228.21674,160.88966,87.99205,26.291069,241.79321,172.66455,91.489487,26.373533,233.4846,164.86165,0
93.254395,25.728533,205.27988,142.4006,87.17292,25.671156,205.53342,143.60301,90.442429,25.878269,204.82263,141.89742,0
89.944511,25.897003,212.78201,148.42371,83.861221,25.996395,216.42735,150.89209,85.336716,25.928259,208.66948,144.81552,0
96.251007,26.250204,215.32115,149.00391,90.671654,26.304098,220.30927,153.74988,93.263596,26.22455,200.4493,136.13733,0
77.869316,24.584663,181.20322,129.33763,81.618118,24.337234,172.07358,121.06527,73.89238,24.649385,193.12038,138.44244,0
91.046501,25.850473,195.32727,133.0921,86.627144,26.013245,204.70313,140.51767,88.577484,25.914953,182.65685,121.72691,0
75.891647,24.761406,183.42722,130.4088,80.524345,24.672165,184.47327,130.85132,72.06823,24.859406,195.83588,139.99873,0
75.733452,24.549875,174.22263,122.46423,74.858482,24.377829,164.67558,113.77762,74.806084,24.866116,185.74232,130.26169,0
88.610786,25.170929,203.96217,145.48438,82.726028,25.006281,191.64729,134.79944,81.138359,25.58741,224.30978,161.63872,0
84.700638,25.98905,216.92551,151.92358,80.135742,25.782515,201.99675,140.0097,85.314087,26.013422,205.55334,142.3958,0
103.08004,26.685299,246.74078,175.04242,95.096405,26.639528,253.31891,181.12047,99.360489,26.54664,227.33133,157.82712,0
78.984062,24.700375,180.72194,127.47923,78.904091,24.581205,171.5972,119.02499,77.064537,24.90881,190.8844,134.66763,0
95.234268,25.318331,202.0907,141.95882,85.803238,25.208836,191.3623,132.4892,88.522202,25.577341,208.71365,146.83954,0
86.000992,24.846363,194.08565,138.89859,88.692574,24.670687,180.34143,126.47267,86.682556,24.93049,195.47156,138.7379,0
73.778587,24.913656,189.86079,134.71257,73.48259,24.801344,181.1003,126.79271,72.524071,25.246016,207.54213,148.20248,0
102.49434,26.183191,221.16873,154.61562,93.511307,26.161184,219.94913,153.84898,97.776611,26.088707,203.67212,139.56389,0
86.146034,25.477304,207.61996,145.90817,78.641815,25.416759,201.16948,140.56586,82.717369,25.692648,212.33241,149.78581,0
86.841011,26.177874,190.46437,127.65408,82.610832,26.160389,210.12628,145.12761,83.066208,26.239786,182.61139,120.30114,0
116.06476,26.35651,181.1765,117.6052,102.0279,26.24983,186.02753,121.88656,107.28761,26.697863,197.97116,129.86467,0
78.243874,25.103491,171.87173,118.81791,81.017311,25.166842,164.91563,111.78882,73.880608,25.496368,179.78972,124.23476,0
84.502083,24.741402,182.13388,129.51019,90.256927,24.324835,162.89314,112.98937,80.890884,24.968294,207.75482,150.4079,0
87.146492,26.027771,199.9828,136.31201,81.607979,26.198715,216.29242,149.93585,82.810646,26.000875,190.10918,127.78903,0
86.976608,26.075054,215.13995,149.92273,81.633369,25.963913,206.1279,142.91173,86.892105,26.164028,209.09489,144.82817,0
88.19928,25.943985,210.69019,146.25479,83.486748,26.015909,209.34163,144.9529,84.623199,26.011324,200.42719,137.38832,0
94.978531,26.01652,197.04149,134.05548,87.047554,25.889725,213.37663,149.04216,87.385773,26.24123,209.46017,143.81003,0
94.501152,25.995426,218.17671,153.09212,86.595238,25.919613,219.30054,155.24602,90.668137,26.20472,222.74353,156.72217,0
91.811653,26.177816,235.35252,167.67055,85.967796,26.224741,233.92592,166.64661,87.049927,26.24884,218.67287,152.92886,0
83.490646,25.454494,190.70729,132.26926,81.133003,25.393587,186.32042,128.39444,76.646149,25.713245,199.02133,138.85326,0
84.257172,25.150873,169.58841,115.40041,85.15992,25.144243,166.92813,112.67754,75.13681,25.441641,179.53749,123.30419,0
87.801712,26.011341,188.1167,126.34941,84.327217,26.165743,205.22894,140.5208,82.502213,26.032196,176.39316,115.81012,0
89.695938,24.731829,174.5195,123.11522,99.311066,24.261276,154.41643,106.16167,80.154305,25.025434,201.94249,145.05574,0
104.93158,26.16423,213.44022,147.68233,91.968567,26.242973,226.1524,159.02669,100.1499,26.198969,207.83459,142.33975,0
88.106239,25.858223,204.39244,141.86009,81.404823,25.784681,201.2197,139.85289,89.565392,26.045654,206.11815,143.1907,0
84.323448,25.8043,218.0882,153.63641,81.260841,25.610443,203.21461,141.81485,86.142403,25.818285,207.06671,144.58873,0
84.202477,25.245436,211.32863,151.83232,79.02494,25.07234,198.93037,141.15662,76.458054,25.682402,233.02786,169.2589,0
91.730476,25.221386,210.03305,150.85596,85.957375,24.943403,197.88162,140.70265,86.399971,25.536045,223.32976,160.82776,0
84.865448,25.112719,193.92207,136.23598,81.325455,24.990366,181.1998,124.94284,78.445496,25.438444,204.56773,144.3195,0
85.484215,25.710316,185.1107,125.55679,78.649315,25.664024,184.57632,125.57656,85.17411,25.895252,188.18861,128.11888,0
88.996696,24.917147,180.39554,126.25619,87.421852,24.82896,174.4337,120.43184,85.651482,25.198261,195.96451,137.89133,0
83.155144,24.621981,174.92244,123.50314,87.468697,24.266283,160.01669,110.57497,79.161438,24.856058,200.23863,144.08386,0
82.903389,24.540422,178.09392,126.40046,90.309082,24.36293,176.64546,124.68874,80.21888,24.685204,194.06404,138.85289,0
62.730835,24.518513,189.22484,136.57628,69.853035,24.345287,173.10355,122.69917,58.3759,24.749409,204.31818,148.48946,0
62.651466,24.542799,191.60916,138.27159,67.078407,24.234547,182.26222,130.83556,64.855721,24.800035,205.84673,149.28603,0
66.225708,24.574657,184.79681,132.54582,69.771515,24.629688,180.4727,128.53798,61.484352,24.86775,203.10677,147.11028,0
65.844933,24.971041,213.22289,156.40279,62.939007,24.717037,192.17068,137.72195,63.394405,24.894556,201.84186,145.4449,0
55.73571,23.8403,196.4243,146.68314,66.086655,23.356617,163.26825,118.15848,52.630978,23.905092,201.80585,151.14467,0
61.730431,22.03021,90.359177,60.130806,68.130203,21.855528,91.381905,60.943527,55.229805,22.411106,115.07891,79.497253,1
56.552132,22.60309,117.13399,80.632118,64.348534,22.211754,100.7636,67.711174,53.799263,22.628788,120.49657,83.49086,0
68.488876,22.124771,100.88454,68.085251,65.575584,21.854933,85.336205,55.637314,61.178341,22.426741,105.20882,70.376686,1
55.575108,24.768,192.25807,138.71785,57.798065,24.242548,165.87415,117.27565,57.364338,24.71349,193.91118,139.50996,0
60.727726,24.462755,188.14375,135.46811,63.315754,24.242018,178.22502,127.23849,63.973484,24.653479,193.80626,138.89774,0
57.10807,24.248819,187.82501,137.77792,59.65609,23.82217,163.70862,117.27787,54.609142,24.044342,181.41507,131.99435,0
57.12962,24.49,212.25368,158.60683,59.111755,23.957561,176.73888,128.09166,56.18877,24.443325,207.86769,154.24828,0
73.436409,24.618984,187.10704,133.8954,75.807266,24.520927,176.82893,124.79198,67.016617,24.863625,203.66795,147.28629,0
66.961311,24.636475,194.31017,140.17149,66.634796,24.425177,180.49829,127.89655,68.422905,24.8603,198.41687,141.94267,0
63.245544,24.598904,183.77373,132.18642,76.342064,24.395657,157.49509,109.23727,56.915802,24.799118,193.36975,139.13969,0
60.2281,24.578001,196.37308,143.89531,73.882103,24.36688,167.086,118.26614,54.398251,24.76581,205.15947,150.125,0
54.749241,23.891836,183.85007,134.94098,66.895058,23.524101,150.17184,106.03021,53.836685,24.01049,186.50319,136.41989,0
55.704426,23.269236,142.58118,100.56483,61.704918,22.77494,117.79419,80.134315,51.744396,23.005531,136.47522,96.03846,0
64.27356,24.756956,191.52606,137.93019,62.155174,24.434563,166.69652,116.5943,60.417339,24.538584,172.96852,121.25127,0
77.849503,24.861464,177.96411,125.41581,76.072594,24.806786,166.95219,115.30188,70.918495,25.114183,191.29283,135.96257,0
59.899353,24.849213,216.68016,160.84995,72.354553,24.540323,181.19901,129.80269,55.223789,24.960657,222.63448,164.86612,0
68.044632,22.131662,108.59441,73.640358,63.615322,21.822453,76.343246,47.435669,56.437981,22.34367,100.7984,66.787903,1
60.195606,21.830858,95.736923,63.997864,66.818008,21.575064,80.917061,52.786724,58.83147,22.201357,94.671211,60.776272,1
77.408127,24.788364,190.28601,135.74623,78.136108,24.73889,180.42705,126.69883,68.53997,25.150547,203.98228,146.31006,0
72.788597,24.609028,171.6237,121.2883,84.573418,24.389208,144.19295,97.43438,66.535164,24.768833,177.97635,125.57079,0
58.882561,24.128599,182.13268,132.40202,61.606468,23.761715,155.3208,109.98174,49.328106,23.99584,172.06871,123.40346,0
67.615654,21.793926,101.19989,68.895813,75.006241,21.207983,69.002533,43.858971,62.065037,21.99651,93.725853,61.403553,1
